x,y,channel
1007.1197183098592,868.2676056338029,cyan
1201.9577464788733,874.8943661971831,cyan
1252.119718309859,885.1197183098592,cyan
889.8943661971831,893.9577464788732,cyan
854.0422535211268,899.8943661971831,cyan
1241.5,906.8732394366198,cyan
1298.0,917.1276595744681,cyan
805.1197183098592,928.1197183098592,cyan
1251.872340425532,929.0,cyan
1278.451388888889,949.3541666666666,cyan
822.3076923076923,950.5454545454545,cyan
774.034965034965,972.2097902097902,cyan
747.8943661971831,973.0422535211268,cyan
1273.0422535211267,999.8943661971831,cyan
775.6083916083916,1013.034965034965,cyan
1291.127659574468,1026.0,cyan
732.9577464788732,1035.105633802817,cyan
1262.0,1053.872340425532,cyan
756.1276595744681,1057.0,cyan
754.8943661971831,1085.9577464788733,cyan
1257.661971830986,1091.0845070422536,cyan
725.1197183098592,1102.119718309859,cyan
753.2323943661971,1112.6338028169014,cyan
1270.7197802197802,1119.967032967033,cyan
1226.0633802816901,1123.5704225352113,cyan
746.5704225352113,1138.0633802816901,cyan
1240.7676056338028,1155.6338028169014,cyan
735.4097222222222,1156.4097222222222,cyan
1212.900709219858,1171.5390070921985,cyan
749.0299401197605,1175.5329341317365,cyan
1190.2323943661972,1187.6338028169014,cyan
1164.0492957746478,1217.2535211267605,cyan
1139.2323943661972,1219.3661971830986,cyan
757.8723404255319,1225.0,cyan
1111.5,1229.8732394366198,cyan
1048.5694444444443,1258.1805555555557,cyan
1065.8794326241134,1263.3687943262412,cyan
764.4097222222222,1268.5902777777778,cyan
816.4097222222222,1272.4097222222222,cyan
984.41015625,1282.5078125,cyan
786.6619718309859,1279.0845070422536,cyan
909.0,1295.127659574468,cyan
869.1197183098592,1304.880281690141,cyan
830.0,1309.127659574468,cyan
935.9577464788732,1311.894366197183,cyan
920.8943661971831,1312.9577464788733,cyan
829.2323943661971,1329.3661971830986,cyan
981.5,658.5,red
966.0769230769231,669.1398601398602,red
985.0422535211268,673.1056338028169,red
1003.8239436619718,675.1056338028169,red
951.1398601398602,678.9230769230769,red
968.1398601398602,687.9230769230769,red
998.1056338028169,688.1760563380282,red
980.8943661971831,696.8239436619718,red
945.4545454545455,708.1398601398602,red
1415.5,890.0,red
1396.9148936170213,890.9148936170212,red
1376.872340425532,910.0,red
1398.127659574468,912.0,red
1411.1560283687943,925.2978723404256,red
1382.8014184397164,932.936170212766,red
667.0422535211268,992.8943661971831,red
640.2302158273382,1006.7985611510792,red
651.8074534161491,1015.5403726708074,red
675.0,1020.1760563380282,red
639.8439716312057,1040.1489361702127,red
665.5,1047.5890410958905,red
682.0629370629371,1050.062937062937,red
643.9219858156029,1062.290780141844,red
569.8601398601398,1280.5454545454545,red
524.0422535211268,1288.894366197183,red
553.1857142857143,1299.1857142857143,red
537.6808510638298,1306.22695035461,red
565.452296819788,1320.5759717314488,red
521.5329341317365,1327.9700598802394,red
546.8380281690141,1337.0352112676057,red
748.1678321678322,521.4755244755245,magenta
699.0422535211268,534.1056338028169,magenta
790.4084507042254,533.6830985915493,magenta
788.0,553.1276595744681,magenta
716.4109589041096,557.5,magenta
750.0851063829788,578.9148936170212,magenta
706.2014388489208,579.7697841726618,magenta
866.5915492957746,584.6830985915493,magenta
763.8723404255319,597.0,magenta
800.0,605.1276595744681,magenta
839.1197183098592,620.8802816901408,magenta
915.8723404255319,622.0,magenta
734.8723404255319,629.0,magenta
779.2957746478874,643.5,magenta
714.4109589041096,654.5,magenta
726.4084507042254,686.6830985915493,magenta
788.4084507042254,696.3169014084507,magenta
729.9577464788732,722.1056338028169,magenta
1644.9647887323943,807.1619718309859,magenta
1669.4109589041095,811.5,magenta
1597.4084507042253,819.6830985915493,magenta
1638.7762237762238,832.5874125874126,magenta
1560.894366197183,842.9577464788732,magenta
1585.9647887323943,845.1619718309859,magenta
1520.0,856.8723404255319,magenta
1598.2957746478874,859.5,magenta
1571.0,876.1276595744681,magenta
1518.1267605633802,919.5,magenta
408.1276595744681,1346.0,magenta
374.9577464788732,1356.894366197183,magenta
464.40972222222223,1367.5902777777778,magenta
430.9154929577465,1399.338028169014,magenta
386.1276595744681,1420.0,magenta
479.9366197183099,1425.4295774647887,magenta
336.92198581560285,1429.709219858156,magenta
362.38461538461536,1445.811188811189,magenta
413.9154929577465,1455.661971830986,magenta
448.1857142857143,1457.1857142857143,magenta
334.8142857142857,1477.1857142857143,magenta
403.59027777777777,1478.4097222222222,magenta
357.1276595744681,1485.0,magenta
378.90070921985813,1504.4609929078015,magenta
300.2,1532.7214285714285,magenta
1110.3617021276596,869.3120567375887,green
918.0,931.1276595744681,green
1113.0,959.1276595744681,green
992.0208333333334,964.0416666666666,green
1020.3169014084507,974.4084507042254,green
991.0422535211268,988.1056338028169,green
845.0492957746479,994.2535211267606,green
966.8601398601398,994.5454545454545,green
1048.769784172662,996.7985611510792,green
1006.0,998.1276595744681,green
1029.3636363636363,1008.4055944055945,green
936.6830985915493,1012.4084507042254,green
977.5,1013.8732394366198,green
1189.119718309859,1026.119718309859,green
1012.6923076923077,1028.5454545454545,green
1051.86013986014,1030.5454545454545,green
929.6,1033.5448275862068,green
963.0769230769231,1037.86013986014,green
1036.7285714285715,1040.3357142857142,green
1011.1142857142858,1047.3214285714287,green
1144.872340425532,1049.0,green
1060.5,1050.5890410958905,green
971.4545454545455,1052.6923076923076,green
881.6312056737588,1056.8794326241134,green
935.0422535211268,1068.894366197183,green
800.1197183098592,1071.119718309859,green
972.7697841726618,1071.7985611510792,green
1003.8380281690141,1073.9647887323943,green
1035.5704225352113,1084.0633802816901,green
1008.4755244755245,1109.167832167832,green
905.9366197183099,1150.5704225352113,green
1048.1142857142856,1151.3214285714287,green
1054.5,1195.5890410958905,green
889.1056338028169,1218.0422535211267,green
1219.7464788732395,1207.0492957746478,yellow
1184.8142857142857,1227.1857142857143,yellow
1153.5454545454545,1249.3076923076924,yellow
1168.723404255319,1255.6170212765958,yellow
1122.6830985915492,1256.5915492957747,yellow
1139.0633802816901,1267.4295774647887,yellow
1085.119718309859,1277.880281690141,yellow
1107.0422535211267,1288.105633802817,yellow
1050.119718309859,1293.880281690141,yellow
1040.2785714285715,1309.8,yellow
1000.0,1317.872340425532,yellow
954.0422535211268,1323.105633802817,yellow
909.3169014084507,1327.4084507042253,yellow
867.4375,1330.736111111111,yellow
1183.3829787234042,939.7234042553191,orange
1196.9577464788733,943.8943661971831,orange
1168.8622327790974,952.6650831353919,orange
1192.5915492957747,966.6830985915493,orange
1162.6153846153845,974.1888111888112,orange
1178.6153846153845,979.1888111888112,orange
807.7676056338029,1165.3661971830986,orange
786.1888111888112,1169.6153846153845,orange
768.2323943661971,1178.6338028169014,orange
805.1276595744681,1186.0,orange
780.6619718309859,1189.9154929577464,orange
787.6338028169014,1205.2323943661972,orange
815.1276595744681,1210.0,orange
