x,y,channel
570.1637426900585,1366.7777777777778,yellow
597.7396449704142,1386.526627218935,yellow
624.5,1415.2941176470588,yellow
804.9734042553191,881.9255319148937,orange
837.3786982248521,880.4201183431952,orange
821.7058823529412,888.5,orange
826.0764705882353,906.3941176470588,orange
646.4235294117647,1238.664705882353,orange
666.5,1251.5,orange
636.1185897435897,1255.2788461538462,orange
656.2941176470588,1269.5,orange
631.5,1273.6363636363637,orange
