x,y,channel
698.2091254752852,1124.532319391635,cyan
1151.1356589147288,1167.6472868217054,cyan
685.8443579766537,1171.1556420233462,cyan
1109.0697674418604,1203.3410852713178,cyan
676.0766283524904,1219.551724137931,cyan
649.0,1244.1062992125985,cyan
1073.4083969465648,1245.2900763358778,cyan
1061.0114942528735,1273.4674329501916,cyan
668.7709923664122,1285.4389312977098,cyan
1025.2290076335878,1287.5610687022902,cyan
974.6177606177606,1296.1544401544402,cyan
702.3180076628353,1314.6819923371647,cyan
723.1115384615384,1316.55,cyan
929.3822393822394,1317.1544401544402,cyan
842.7709923664122,1327.5610687022902,cyan
946.7709923664122,1329.5610687022902,cyan
788.12890625,1330.1328125,cyan
887.4828897338404,1333.8326996197718,cyan
731.2818532818533,1339.146718146718,cyan
817.8443579766537,1345.1556420233462,cyan
883.2123552123552,1353.6949806949806,cyan
1221.4465648854962,602.3435114503817,red
1189.7099236641222,603.5916030534352,red
1208.5610687022902,619.2290076335878,red
1219.015756302521,641.8897058823529,red
1184.4182509505704,641.6768060836501,red
1141.5610687022902,650.7709923664122,red
1232.6153846153845,672.5,red
1351.480122324159,1169.0672782874617,red
560.2619047619048,1185.8231292517007,red
1303.9538461538461,1197.5346153846153,red
502.1992337164751,1203.4214559386974,red
1369.8434782608695,1214.415652173913,red
1333.4389312977098,1211.2290076335878,red
584.0,1215.6209677419354,red
547.965250965251,1216.6602316602316,red
491.95384615384614,1240.5346153846153,red
557.5552099533437,1254.9066874027994,red
1308.5714285714287,1247.4285714285713,red
1383.1469933184856,1261.4398663697104,red
527.0972850678733,1253.7963800904977,red
1326.8443579766538,1265.1556420233462,red
580.3231939163499,1287.5817490494296,red
513.1899224806201,1300.1627906976744,red
1331.6206225680935,358.8229571984436,magenta
1351.361216730038,353.638783269962,magenta
1376.3435114503816,361.4465648854962,magenta
1348.9655172413793,401.49808429118775,magenta
1307.6602316602316,408.96525096525096,magenta
1259.4182509505704,424.3231939163498,magenta
1227.146718146718,453.7181467181467,magenta
1285.853281853282,472.7181467181467,magenta
1195.706106870229,506.3435114503817,magenta
1279.7432950191571,527.5823754789272,magenta
1153.4389312977098,571.7709923664122,magenta
1255.6068702290077,599.3473282442748,magenta
388.15564202334633,1237.1556420233462,magenta
323.7876447876448,1282.6949806949806,magenta
1520.7908745247148,1298.532319391635,magenta
416.8544061302682,1312.4444444444443,magenta
374.68199233716473,1314.6819923371647,magenta
1574.1356589147288,1322.3527131782946,magenta
1535.367816091954,1325.5785440613026,magenta
331.7876447876448,1329.3050193050194,magenta
251.10588235294117,1334.105882352941,magenta
295.7876447876448,1340.6949806949806,magenta
1497.034749034749,1343.6602316602316,magenta
198.74418604651163,1348.8294573643411,magenta
1628.1556420233462,1348.1556420233462,magenta
365.31800766283527,1356.6819923371647,magenta
239.5,1367.6153846153845,magenta
454.35271317829455,1370.8643410852712,magenta
1579.6472868217054,1370.1356589147288,magenta
304.03474903474904,1373.6602316602316,magenta
401.64728682170545,1377.1356589147288,magenta
1664.4083969465648,1377.2900763358778,magenta
1512.3884615384616,1379.1884615384615,magenta
1489.2818532818533,1385.853281853282,magenta
1721.3180076628353,1387.3180076628353,magenta
170.37164750957854,1395.4674329501916,magenta
1538.820610687023,1400.4503816793892,magenta
1691.2123552123553,1400.6949806949806,magenta
1623.820610687023,1402.4503816793892,magenta
224.51351351351352,1403.5830115830115,magenta
1761.2239382239381,1411.8455598455598,magenta
1783.1899224806202,1412.1627906976744,magenta
1737.7115384615386,1430.7,magenta
1814.7441860465117,1453.1705426356589,magenta
1028.2290076335878,956.4389312977099,green
886.5474452554745,982.5474452554745,green
999.3579766536965,1003.1011673151751,green
1147.1356589147288,1003.6472868217054,green
961.7441860465116,1075.1705426356589,green
920.2364341085271,1078.2790697674418,green
1003.2558139534884,1082.8294573643411,green
883.6038461538461,1094.4423076923076,green
754.1058823529412,1096.105882352941,green
927.6488549618321,1104.671755725191,green
980.3435114503817,1104.5534351145038,green
896.1899224806201,1110.8372093023256,green
1004.5,1119.5503875968993,green
1092.5817490494296,1127.6768060836503,green
937.4389312977099,1134.2290076335878,green
898.8643410852713,1138.6472868217054,green
966.7441860465116,1143.1705426356589,green
926.6124031007752,1150.1201550387598,green
991.3180076628353,1150.6819923371647,green
847.4444444444445,1156.1455938697318,green
894.7709923664122,1162.5610687022902,green
786.3050193050193,1169.7876447876447,green
929.3803088803089,1173.6138996138995,green
862.8643410852713,1185.6472868217054,green
1040.7441860465117,1224.8294573643411,green
747.5387596899225,1272.5581395348838,green
1070.4083969465648,1289.7099236641222,yellow
1038.7908745247148,1325.467680608365,yellow
962.4296577946768,1331.2623574144486,yellow
1202.3180076628353,1345.3180076628353,yellow
1026.6177606177607,1346.8455598455598,yellow
645.3754789272031,1352.27969348659,yellow
1134.2984496124031,1353.8217054263566,yellow
788.8544061302682,1357.5555555555557,yellow
835.3180076628353,1368.3180076628353,yellow
722.3884615384616,1370.1884615384615,yellow
978.6768060836501,1370.4182509505704,yellow
890.4674329501916,1375.6283524904215,yellow
617.2290076335878,1386.5610687022902,yellow
1115.5586666666666,972.2706666666667,orange
1081.7876447876447,966.3050193050193,orange
1139.6819923371647,967.3180076628353,orange
1088.2702702702702,989.2702702702703,orange
1113.1087786259543,1003.2614503816794,orange
1145.7908745247148,1004.5323193916349,orange
1094.7635658914728,1031.2790697674418,orange
752.1115384615384,1187.45,orange
772.4285714285714,1206.5714285714287,orange
792.7099236641221,1207.5916030534352,orange
735.6933701657458,1228.8218232044198,orange
788.6472868217054,1228.8643410852712,orange
767.8443579766537,1240.1556420233462,orange
789.2984496124031,1254.8217054263566,orange
736.7099236641221,1269.5916030534352,orange
